PPID,PID,Process Name,Process Command Line,Process Path,Process SHA-256 Hash,Process State,Win32 First Seen,Win32 Last Seen,Sysmon Event ID,Sysmon Create Time,Sysmon Terminate Time,Connection State,Connection Start Time,Connection Terminate Time, IP Address,FQDN,Source Port,Destination Port,Transport Protocol
"1496","28040","ApplicationFrameHost.exe","C:\WINDOWS\system32\ApplicationFrameHost.exe -Embedding","C:\WINDOWS\system32\ApplicationFrameHost.exe","71e9e013b724c0ea6b2d7d91151fd87ebc1179a0254d671c66415fe066b60907","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","28448","svchost.exe","C:\WINDOWS\system32\svchost.exe -k DevicesFlow -s DevicesFlowUserSvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","43304","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","C:\Windows\System32\RuntimeBroker.exe","9d4571f9c93bc1cfa5f390d09ef79ac0a29656122a793cb6376027566b8d3121","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","20120","SearchIndexer.exe","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","C:\WINDOWS\system32\SearchIndexer.exe","ebf88420ffdefc77c1c1779a73a934fa0534c1c9a98d07f20904a947d59921d7","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"9368","23528","MoUsoCoreWorker.exe","C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe useprivatenamespaces","C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe","3ecbf315beecd7902ac096821077fff9d3ac88c8b37747f762f6e2966116322c","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","36700","OfficeClickToRun.exe","C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe /service","C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe","4537df9119e21cb1c28e25a6f4271394a2d7ee07c0c104bd87f34a025a8c65a1","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"36700","38056","AppVShNotify.exe","C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe","C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVShNotify.exe","19bf896668061ab7f9d5032f50150d45533f1fff114196535547660c1d7aa776","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","38296","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalServiceAndNoImpersonation -p -s wuqisvc","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1316","17484","svchost.exe","C:\WINDOWS\system32\svchost.exe -k GPSvcGroup","C:\WINDOWS\system32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","No longer running","2026-02-15 11:38:58","2026-02-15 11:45:13","5","","2026-02-15 10:45:12","","","","","","","",""
"3688","3032","audiodg.exe","C:\WINDOWS\system32\AUDIODG.EXE 0x0000000000000604","C:\WINDOWS\system32\AUDIODG.EXE","2873695857ea66c0ec2f9d1fc69f9ff6d4d91d854971b4161da95e172b59bad0","No longer running","2026-02-15 11:38:58","2026-02-15 11:40:26","5","","2026-02-15 10:40:58","","","","","","","",""
"15872","1788","LiveProcessMonitorPlus.exe","C:\Users\mikew\Downloads\LiveProcessMonitorPlus.exe","C:\Users\mikew\Downloads\LiveProcessMonitorPlus.exe","10972fbece7efb6f349c1b377b39f2e77b5bca8f511f9cab1e67181b1926735e","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"15872","22400","Notepad.exe","C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe ""E:\do druku 25\download_commands_via_CMD_and_PowerShell.txt""","C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","02626abef89cf5a3101270065422605261cb38815a1911d93bcbc100b0affea6","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"15872","38068","SnippingTool.exe","C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe","C:\Program Files\WindowsApps\Microsoft.ScreenSketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe","0bb133e0ca483a952b0b49c810cba139dc70a60388d3942515d4a581f84cfdd1","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","39624","smartscreen.exe","C:\Windows\System32\smartscreen.exe -Embedding","C:\Windows\System32\smartscreen.exe","320529ad57bec40f067baa8a34e0ae5596061af880a3cdb6181940ab721c4af6","No longer running","2026-02-15 11:38:58","2026-02-15 11:40:26","5","","2026-02-15 10:40:57","","","","","","","",""
"1316","40820","svchost.exe","C:\WINDOWS\System32\svchost.exe -k smphost","C:\WINDOWS\System32\svchost.exe","44fd6f9347ceed5798a25c47167f335ef085ae4648a81f775dd4bdc6240d8189","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"3332","10236","taskhostw.exe","C:\WINDOWS\system32\taskhostw.exe","C:\WINDOWS\system32\taskhostw.exe","ee7a0c0428e27e0210535b273b63968267b85f6a1358bdc3149eed2a10d62270","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"15872","24412","LiveProcessMonitor.exe","C:\Users\mikew\Downloads\LiveProcessMonitor.exe","C:\Users\mikew\Downloads\LiveProcessMonitor.exe","37c53e8dc2f940f137a6b9f50855b81f3c37844ef958255fbf660d0742cf8cd1","Running","2026-02-15 11:38:58","2026-02-15 11:47:20","","","","","","","","","","",""
"1496","27136","WmiPrvSE.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","47c8843760f9f9c1086f844a7b746323d9edd44f453183848812f538635d12df","No longer running","2026-02-15 11:38:58","2026-02-15 11:46:34","5","","2026-02-15 10:46:32","","","","","","","",""
"15872","32460","LiveProcessMonitorTesterPlus.exe","E:\do druku 25\LiveProcessMonitorTesterPlus.exe","E:\do druku 25\LiveProcessMonitorTesterPlus.exe","a4b835ee0253077a9168417659b269ce92b23418cd0c527d202eb865927686ae","No longer running","2026-02-15 11:38:58","2026-02-15 11:46:54","3, 5","","2026-02-15 10:46:51","","","","","","","",""
"","32460","  +- [connection]","","","","","","","3","","","ENDED","2026-02-15 11:43:52","2026-02-15 11:46:39","1.1.1.1","one.one.one.one","53935","443","TCP"
"","32460","  +- [connection]","","","","","","","3","","","ATTEMPTED","2026-02-15 11:43:54","2026-02-15 11:43:54","1.1.1.1","one.one.one.one","53935","443","TCP"
"1496","40224","backgroundTaskHost.exe","C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:Global.DesktopSpotlight.AppXz2j21w56bgxkgsjhtn7zkjsepq96erz2.mca","C:\WINDOWS\system32\backgroundTaskHost.exe","b7d2c17e0038945aa4b72ae7a89e54d29b04ccc0feb62df5c9b7b67de43c2530","No longer running","2026-02-15 11:38:58","2026-02-15 11:39:14","","","","","","","","","","",""
"1316","8048","svchost.exe","","","","No longer running","2026-02-15 11:38:58","2026-02-15 11:40:26","5","","2026-02-15 10:43:17","","","","","","","",""
"1496","24928","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","C:\Windows\System32\RuntimeBroker.exe","9d4571f9c93bc1cfa5f390d09ef79ac0a29656122a793cb6376027566b8d3121","No longer running","2026-02-15 11:38:58","2026-02-15 11:39:43","","","","","","","","","","",""
"1316","10996","svchost.exe","","","","No longer running","2026-02-15 11:39:09","2026-02-15 11:39:10","","","","","","","","","","",""
"20120","35456","SearchProtocolHost.exe","C:\WINDOWS\System32\SearchProtocolHost.exe Global\UsGthrFltPipeMssGthrPipe3_ Global\UsGthrCtrlFltPipeMssGthrPipe3 1 -2147483646 ""Software\Microsoft\Windows Search"" ""Mozilla/4.0 (compatible; MSIE 6.0; Windows NT; MS Search 4.0 Robot)"" ""C:\ProgramData\Microsoft\Search\Data\Temp\usgthrsvc"" ""DownLevelDaemon""","C:\Windows\System32\SearchProtocolHost.exe","9281f3522a2aa12f33d7ecc4f359e7012951e6fead955e3aa6ad09c297f1df14","No longer running","2026-02-15 11:39:19","2026-02-15 11:40:26","5","","2026-02-15 10:42:55","","","","","","","",""
"20120","35056","SearchFilterHost.exe","","","","No longer running","2026-02-15 11:39:19","2026-02-15 11:40:26","5","","2026-02-15 10:42:50","","","","","","","",""
"20120","24888","SearchFilterHost.exe","","","","No longer running","2026-02-15 11:39:19","2026-02-15 11:40:26","5","","2026-02-15 10:42:50","","","","","","","",""
"1496","35576","PickerHost.exe","","","","No longer running","2026-02-15 11:39:21","2026-02-15 11:39:24","","","","","","","","","","",""
"1496","33804","dllhost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","C:\Windows\System32\dllhost.exe","69a7865772a1ea68a8d72520bc998fc5040d13057f71154ff525d18e0db4760d","No longer running","2026-02-15 11:39:24","2026-02-15 11:39:31","","","","","","","","","","",""
"1316","27096","svchost.exe","","","","No longer running","2026-02-15 11:39:35","2026-02-15 11:39:37","","","","","","","","","","",""
"1496","34504","PickerHost.exe","C:\Windows\System32\PickerHost.exe -Embedding","C:\Windows\System32\PickerHost.exe","7381d1b674e3be413ea169b1766a01dbe30d1f6f56d16c46fa1c26fa96ca2881","No longer running","2026-02-15 11:39:45","2026-02-15 11:39:47","","","","","","","","","","",""
"1496","15072","dllhost.exe","","","","No longer running","2026-02-15 11:39:47","2026-02-15 11:39:53","","","","","","","","","","",""
"1316","36448","svchost.exe","","","","No longer running","2026-02-15 11:39:53","2026-02-15 11:39:55","","","","","","","","","","",""
"1496","36256","PickerHost.exe","C:\Windows\System32\PickerHost.exe -Embedding","C:\Windows\System32\PickerHost.exe","7381d1b674e3be413ea169b1766a01dbe30d1f6f56d16c46fa1c26fa96ca2881","No longer running","2026-02-15 11:40:03","2026-02-15 11:40:05","","","","","","","","","","",""
"1496","22056","dllhost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","C:\Windows\System32\dllhost.exe","69a7865772a1ea68a8d72520bc998fc5040d13057f71154ff525d18e0db4760d","No longer running","2026-02-15 11:40:05","2026-02-15 11:40:12","","","","","","","","","","",""
"1496","376","smartscreen.exe","C:\Windows\System32\smartscreen.exe -Embedding","C:\Windows\System32\smartscreen.exe","","No longer running","2026-02-15 11:43:40","2026-02-15 11:46:43","1, 5","2026-02-15 10:41:39","2026-02-15 10:46:40","","","","","","","",""
"1316","40444","svchost.exe","C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wlidsvc","C:\WINDOWS\system32\svchost.exe","","No longer running","2026-02-15 11:43:40","2026-02-15 11:46:22","1, 5","2026-02-15 10:43:20","2026-02-15 10:46:20","","","","","","","",""
"1316","36936","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService","C:\Windows\System32\svchost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:40:30","2026-02-15 10:40:31","","","","","","","",""
"1496","36024","PickerHost.exe","C:\Windows\System32\PickerHost.exe -Embedding","C:\Windows\System32\PickerHost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:40:39","2026-02-15 10:40:41","","","","","","","",""
"1496","32076","PickerHost.exe","C:\Windows\System32\PickerHost.exe -Embedding","C:\Windows\System32\PickerHost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:11","2026-02-15 10:41:13","","","","","","","",""
"1496","32536","dllhost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","C:\Windows\System32\dllhost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:40:41","2026-02-15 10:40:47","","","","","","","",""
"1316","33812","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService","C:\Windows\System32\svchost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:02","2026-02-15 10:41:03","","","","","","","",""
"1316","19664","svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalService -p -s CaptureService","C:\Windows\System32\svchost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:18","2026-02-15 10:41:18","","","","","","","",""
"1496","41860","dllhost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","C:\Windows\System32\dllhost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:14","2026-02-15 10:41:20","","","","","","","",""
"1496","41980","PickerHost.exe","C:\Windows\System32\PickerHost.exe -Embedding","C:\Windows\System32\PickerHost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:26","2026-02-15 10:41:28","","","","","","","",""
"1496","11960","dllhost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","C:\Windows\System32\dllhost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:28","2026-02-15 10:41:34","","","","","","","",""
"15872","40692","Notepad.exe","C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe ""E:\do druku 25\download_commands_via_CMD_and_PowerShell.txt""","C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2510.14.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:39","2026-02-15 10:41:39","","","","","","","",""
"1496","41384","dllhost.exe","C:\WINDOWS\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}","C:\Windows\System32\dllhost.exe","","No longer running","2026-02-15 11:43:41","2026-02-15 11:43:41","1, 5","2026-02-15 10:41:39","2026-02-15 10:41:46","","","","","","","",""
"32460","32980","test.exe","C:\Users\mikew\AppData\Local\Temp\EndpointTriageTestArtifacts\test.exe --sleep","C:\Users\mikew\AppData\Local\Temp\EndpointTriageTestArtifacts\test.exe","A4B835EE0253077A9168417659B269CE92B23418CD0C527D202EB865927686AE","No longer running","2026-02-15 11:44:01","2026-02-15 11:46:31","1, 5","2026-02-15 10:44:01","2026-02-15 10:46:29","","","","","","","",""
"40344","23648","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:10","2026-02-15 11:44:12","1, 5","2026-02-15 10:44:09","2026-02-15 10:44:09","","","","","","","",""
"32460","40344","cmd.exe","C:\Windows\System32\cmd.exe /c hostname","C:\Windows\System32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:10","2026-02-15 11:44:12","1, 5","2026-02-15 10:44:09","2026-02-15 10:44:09","","","","","","","",""
"40344","34492","HOSTNAME.EXE","hostname","C:\Windows\System32\HOSTNAME.EXE","09F140C931BA889345B95A9A78FCE668AFAD0662C336E31078DBD62D5421CEA0","No longer running","2026-02-15 11:44:10","2026-02-15 11:44:11","1, 5","2026-02-15 10:44:09","2026-02-15 10:44:09","","","","","","","",""
"32460","41560","cmd.exe","C:\Windows\System32\cmd.exe /c whoami","C:\Windows\System32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:18","2026-02-15 11:44:19","1, 5","2026-02-15 10:44:18","2026-02-15 10:44:18","","","","","","","",""
"41560","29156","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:18","2026-02-15 11:44:19","1, 5","2026-02-15 10:44:18","2026-02-15 10:44:18","","","","","","","",""
"41560","35696","whoami.exe","whoami","C:\Windows\System32\whoami.exe","23240EF9F8B0A9A324110B1C2331DE31DC1B0E08F5359CB707E51A939AF56CD3","No longer running","2026-02-15 11:44:18","2026-02-15 11:44:19","1, 5","2026-02-15 10:44:18","2026-02-15 10:44:18","","","","","","","",""
"32460","36376","cmd.exe","C:\Windows\System32\cmd.exe /c whoami /all","C:\Windows\System32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:23","2026-02-15 11:44:24","1, 5","2026-02-15 10:44:23","2026-02-15 10:44:23","","","","","","","",""
"36376","7244","whoami.exe","whoami  /all","C:\Windows\System32\whoami.exe","23240EF9F8B0A9A324110B1C2331DE31DC1B0E08F5359CB707E51A939AF56CD3","No longer running","2026-02-15 11:44:23","2026-02-15 11:44:24","1, 5","2026-02-15 10:44:23","2026-02-15 10:44:23","","","","","","","",""
"36376","10280","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:23","2026-02-15 11:44:25","1, 5","2026-02-15 10:44:23","2026-02-15 10:44:23","","","","","","","",""
"32460","3060","cmd.exe","C:\Windows\System32\cmd.exe /c whoami /priv","C:\Windows\System32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:30","2026-02-15 11:44:31","1, 5","2026-02-15 10:44:29","2026-02-15 10:44:29","","","","","","","",""
"3060","15280","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:30","2026-02-15 11:44:31","1, 5","2026-02-15 10:44:29","2026-02-15 10:44:29","","","","","","","",""
"3060","2532","whoami.exe","whoami  /priv","C:\Windows\System32\whoami.exe","23240EF9F8B0A9A324110B1C2331DE31DC1B0E08F5359CB707E51A939AF56CD3","No longer running","2026-02-15 11:44:30","2026-02-15 11:44:31","1, 5","2026-02-15 10:44:29","2026-02-15 10:44:29","","","","","","","",""
"3332","20996","updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe --wake --system","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe","320F6790E928200C76F9B0208485A86FC08FDB0C51F57A93B2903212353ECD2E","No longer running","2026-02-15 11:44:34","2026-02-15 11:44:39","1, 5","2026-02-15 10:44:34","2026-02-15 10:44:38","","","","","","","",""
"1316","10212","updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe --system --windows-service --service=update","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe","320F6790E928200C76F9B0208485A86FC08FDB0C51F57A93B2903212353ECD2E","No longer running","2026-02-15 11:44:35","2026-02-15 11:44:49","1, 5","2026-02-15 10:44:34","2026-02-15 10:44:48","","","","","","","",""
"1316","31492","updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe --system --windows-service --service=update-internal","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe","320F6790E928200C76F9B0208485A86FC08FDB0C51F57A93B2903212353ECD2E","No longer running","2026-02-15 11:44:35","2026-02-15 11:44:49","1, 5","2026-02-15 10:44:34","2026-02-15 10:44:48","","","","","","","",""
"31492","37176","updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=144.0.7547.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" --initial-client-data=0x27c,0x280,0x284,0x278,0x288,0x7ff7a957e0b4,0x7ff7a957e0c0,0x7ff7a957e0d0","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe","320F6790E928200C76F9B0208485A86FC08FDB0C51F57A93B2903212353ECD2E","No longer running","2026-02-15 11:44:35","2026-02-15 11:44:50","1, 5","2026-02-15 10:44:34","2026-02-15 10:44:48","","","","","","","",""
"10212","37448","updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=144.0.7547.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" --initial-client-data=0x284,0x288,0x28c,0x280,0x290,0x7ff7a957e0b4,0x7ff7a957e0c0,0x7ff7a957e0d0","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe","320F6790E928200C76F9B0208485A86FC08FDB0C51F57A93B2903212353ECD2E","No longer running","2026-02-15 11:44:35","2026-02-15 11:44:49","1, 5","2026-02-15 10:44:34","2026-02-15 10:44:48","","","","","","","",""
"20996","42708","updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe --crash-handler --system ""--database=C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\Crashpad"" --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=144.0.7547.0 ""--attachment=C:\Program Files (x86)\Google\GoogleUpdater\updater.log"" --initial-client-data=0x290,0x294,0x298,0x28c,0x29c,0x7ff7a957e0b4,0x7ff7a957e0c0,0x7ff7a957e0d0","C:\Program Files (x86)\Google\GoogleUpdater\144.0.7547.0\updater.exe","320F6790E928200C76F9B0208485A86FC08FDB0C51F57A93B2903212353ECD2E","No longer running","2026-02-15 11:44:35","2026-02-15 11:44:39","1, 5","2026-02-15 10:44:34","2026-02-15 10:44:38","","","","","","","",""
"32460","40072","cmd.exe","C:\Windows\System32\cmd.exe /c route print","C:\Windows\System32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:37","2026-02-15 11:44:38","1, 5","2026-02-15 10:44:36","2026-02-15 10:44:37","","","","","","","",""
"40072","4432","ROUTE.EXE","route  print","C:\Windows\System32\ROUTE.EXE","0C0CA1BFE079724B13E55E73CAF0F09FC1BE112845B08E54FECBCDA36C605CDC","No longer running","2026-02-15 11:44:37","2026-02-15 11:44:38","1, 5","2026-02-15 10:44:36","2026-02-15 10:44:37","","","","","","","",""
"40072","24872","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:37","2026-02-15 11:44:38","1, 5","2026-02-15 10:44:36","2026-02-15 10:44:37","","","","","","","",""
"32460","22484","cmd.exe","C:\Windows\System32\cmd.exe /c ipconfig /all","C:\Windows\System32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:44","2026-02-15 11:44:45","1, 5","2026-02-15 10:44:44","2026-02-15 10:44:44","","","","","","","",""
"22484","39160","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1","C:\Windows\System32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:44","2026-02-15 11:44:45","1, 5","2026-02-15 10:44:44","2026-02-15 10:44:44","","","","","","","",""
"22484","39408","ipconfig.exe","ipconfig  /all","C:\Windows\System32\ipconfig.exe","3549E78DB692AAF410053EFA136DAD3537D23AA0FA632586159C072EC285F022","No longer running","2026-02-15 11:44:44","2026-02-15 11:44:45","1, 5","2026-02-15 10:44:44","2026-02-15 10:44:44","","","","","","","",""
"32460","1816","cmd.exe","C:\WINDOWS\SYSTEM32\cmd.exe /c systeminfo","C:\WINDOWS\SYSTEM32\cmd.exe","64AFC6DB3AAD1289533662E2D79E27DD55C7DCDB8CD918B08E145AD82AD5ACB4","No longer running","2026-02-15 11:44:50","2026-02-15 11:44:56","1, 5","2026-02-15 10:44:50","2026-02-15 10:44:55","","","","","","","",""
"1816","3244","conhost.exe","\??\C:\WINDOWS\system32\conhost.exe 0x4","C:\WINDOWS\system32\conhost.exe","F3DBB469E96320311CD8D6E6CA00DD538D5BBEAD3712B4968751143B4B5B986A","No longer running","2026-02-15 11:44:50","2026-02-15 11:44:56","1, 5","2026-02-15 10:44:50","2026-02-15 10:44:55","","","","","","","",""
"1816","21064","systeminfo.exe","systeminfo","C:\WINDOWS\system32\systeminfo.exe","A220A85750588F5B231FF8CB106BA5409EAABB85E3DD7278A98FCA907E171ED2","No longer running","2026-02-15 11:44:50","2026-02-15 11:44:56","1, 5","2026-02-15 10:44:50","2026-02-15 10:44:55","","","","","","","",""
"1316","14028","TrustedInstaller.exe","C:\WINDOWS\servicing\TrustedInstaller.exe","C:\WINDOWS\servicing\TrustedInstaller.exe","DFD540E2FA16F576300EE13C62BF4FB80FA8991EC54F952F1FE2AE0E49D660AF","No longer running","2026-02-15 11:44:52","2026-02-15 11:46:55","1, 5","2026-02-15 10:44:52","2026-02-15 10:46:55","","","","","","","",""
"1496","42324","WmiPrvSE.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","C:\WINDOWS\system32\wbem\wmiprvse.exe","47C8843760F9F9C1086F844A7B746323D9EDD44F453183848812F538635D12DF","No longer running","2026-02-15 11:44:52","2026-02-15 11:46:05","1, 5","2026-02-15 10:44:52","2026-02-15 10:46:02","","","","","","","",""
"1496","44008","TiWorker.exe","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.7704_none_a50081097769e148\TiWorker.exe -Embedding","C:\WINDOWS\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.7704_none_a50081097769e148\TiWorker.exe","BEF44D9387D1AB262908177FE6B96C2D1727CDA0C01EDEA3706F9D106AA32390","No longer running","2026-02-15 11:44:52","2026-02-15 11:46:55","1, 5","2026-02-15 10:44:52","2026-02-15 10:46:55","","","","","","","",""
